index,width,height,unique,blur,mean,min,max,stdv,file_size,contrast
13892,338,258,0,9913.8623,132.5448,0.0000,255.0000,80.0326,77820,1.0000
13893,1024,684,0,3950.3242,179.4917,0.0000,255.0000,50.8094,635962,1.0000
13894,2024,719,0,11819.9258,124.6186,0.0000,255.0000,78.0287,463178,1.0000
13895,650,483,0,13570.0391,163.0746,0.0000,255.0000,88.6480,156271,1.0000
13896,600,398,0,34366.1406,151.3227,0.0000,255.0000,88.0241,185407,1.0000
13897,1170,927,0,11415.8359,137.0913,0.0000,255.0000,71.8869,264916,1.0000
13898,200,133,0,6399.2314,115.0288,0.0000,255.0000,72.5349,12853,1.0000
13899,590,360,0,14485.1592,219.7622,0.0000,255.0000,81.0087,72646,1.0000
13900,1100,619,0,7312.8105,135.4015,0.0000,255.0000,74.6564,204719,1.0000
13901,650,432,0,4797.8926,87.4280,0.0000,255.0000,65.1757,93196,1.0000
13902,1000,591,0,11487.3955,171.5231,0.0000,255.0000,73.2726,273335,1.0000
13903,1280,720,0,18389.6035,58.3133,0.0000,255.0000,66.8843,1142505,1.0000
13904,670,503,0,2842.3857,172.8874,0.0000,255.0000,52.4849,109064,1.0000
13905,4497,5184,0,10780.1914,27.9692,0.0000,255.0000,46.2242,6504324,1.0000
13906,640,512,0,7223.6045,196.5774,0.0000,255.0000,66.1457,53565,1.0000
13907,745,763,0,14234.3906,119.5410,0.0000,255.0000,72.9866,258663,1.0000
13908,500,334,0,12427.1191,190.3552,0.0000,255.0000,73.5246,124448,1.0000
13909,1212,912,0,14937.3320,161.9667,0.0000,255.0000,99.2739,321138,1.0000
13910,446,309,0,10515.8447,59.5675,0.0000,255.0000,61.7122,35974,1.0000
13911,600,300,0,5081.2114,163.1273,0.0000,255.0000,90.1147,56582,1.0000
13912,1024,768,0,8411.6504,123.1565,0.0000,255.0000,66.7425,186567,1.0000
13913,500,413,0,7326.5566,105.0342,0.0000,255.0000,65.1920,86845,1.0000
13914,1200,675,0,4358.8267,156.5537,0.0000,255.0000,79.7033,173980,1.0000
13915,150,212,0,5122.0864,61.6476,0.0000,255.0000,95.6770,9306,1.0000
13916,540,405,0,9509.2676,146.9477,0.0000,255.0000,75.0540,319930,1.0000
13917,466,700,0,9252.9014,89.8555,0.0000,255.0000,69.5038,70385,1.0000
13918,640,380,0,854.9361,90.1914,15.0000,255.0000,29.4888,50974,0.8889
13919,698,435,0,2414.3770,94.3459,0.0000,255.0000,92.3977,36251,1.0000
13920,1600,1014,0,4070.5310,157.3751,0.0000,255.0000,60.8459,859457,1.0000
13921,1300,957,0,10400.5410,166.6431,0.0000,255.0000,67.2602,274404,1.0000
13922,505,284,0,2605.8120,150.5264,0.0000,255.0000,65.6503,167597,1.0000
13923,832,729,0,6974.7715,140.4272,0.0000,255.0000,65.7517,100626,1.0000
13924,308,475,0,4362.8193,132.8134,0.0000,255.0000,48.1380,34522,1.0000
13925,1024,681,0,4697.8047,103.6384,0.0000,255.0000,80.2155,197572,1.0000
13926,1600,400,0,10303.6670,164.2582,0.0000,255.0000,59.5601,96716,1.0000
13927,800,563,0,8461.0098,134.9856,0.0000,255.0000,84.6583,122425,1.0000
13928,2250,3000,0,12040.0244,179.2735,0.0000,255.0000,48.5331,576169,1.0000
13929,500,300,0,1324.4550,215.2994,8.0000,255.0000,39.4990,186135,0.9392
13930,1200,800,0,11402.8145,93.1480,0.0000,255.0000,74.1117,746414,1.0000
13931,1280,300,0,27381.4043,110.3886,0.0000,255.0000,72.6808,168570,1.0000
13932,685,1024,0,2760.6946,157.6340,0.0000,255.0000,53.1128,368812,1.0000
13933,1200,768,0,724.8281,59.5375,0.0000,255.0000,33.1532,80674,1.0000
13934,250,188,0,7841.4946,136.2434,0.0000,255.0000,74.5173,26572,1.0000
13935,460,690,0,4373.4580,176.5243,0.0000,255.0000,38.2435,153363,1.0000
13936,640,425,0,17934.9766,121.5047,0.0000,255.0000,62.0920,287916,1.0000
13937,1280,720,0,3465.6814,96.9952,0.0000,255.0000,60.0634,187243,1.0000
13938,1366,781,0,26545.6641,84.5494,0.0000,255.0000,88.5626,756227,1.0000
13939,396,282,0,6268.4937,168.4692,0.0000,255.0000,55.7442,63258,1.0000
13940,494,424,0,6981.5850,172.3372,0.0000,255.0000,69.5013,113925,1.0000
13941,980,735,0,1914.0690,55.4294,0.0000,255.0000,46.2872,75584,1.0000
13942,1280,720,0,12975.2607,97.9107,0.0000,255.0000,64.2583,154231,1.0000
13943,450,280,0,5751.9868,159.6153,0.0000,255.0000,57.6352,69258,1.0000
13944,1600,1066,0,11188.3604,96.8543,0.0000,255.0000,53.6139,484051,1.0000
13945,624,479,0,20154.8320,71.8870,0.0000,255.0000,57.5969,155635,1.0000
13946,250,187,0,1688.4486,140.3786,0.0000,255.0000,65.9013,18394,1.0000
13947,1025,620,0,15488.1475,147.1536,0.0000,255.0000,83.3986,145570,1.0000
13948,1600,1200,0,11743.8916,154.9954,0.0000,255.0000,58.0051,366715,1.0000
13949,2304,1728,0,3263.7666,128.3653,0.0000,255.0000,47.5622,1780205,1.0000
13950,995,688,0,13472.8887,53.5720,0.0000,255.0000,86.3338,170459,1.0000
13951,730,410,0,7437.7383,141.2362,0.0000,255.0000,61.6897,165888,1.0000
13952,1024,1024,0,9838.6543,137.8356,0.0000,255.0000,60.0080,754249,1.0000
13953,1826,1067,0,11961.8066,140.2115,0.0000,255.0000,71.5808,444588,1.0000
13954,600,300,0,8092.5776,11.0292,0.0000,255.0000,45.3678,15155,1.0000
13955,825,509,0,7875.0571,103.2254,0.0000,255.0000,56.4545,100531,1.0000
13956,460,346,0,6352.0269,140.8462,0.0000,255.0000,81.4300,40672,1.0000
13957,500,450,0,10260.7197,133.5062,0.0000,255.0000,74.7652,92251,1.0000
13958,600,450,0,2769.4978,151.2166,0.0000,255.0000,72.4903,77374,1.0000
13959,800,784,0,1785.1073,117.9605,0.0000,255.0000,93.7167,96391,1.0000
13960,700,394,0,11842.6895,86.5418,0.0000,255.0000,64.2595,69945,1.0000
13961,620,376,0,1015.7989,177.5441,0.0000,255.0000,40.9449,40957,1.0000
13962,434,271,0,5084.1533,177.3665,0.0000,255.0000,63.1294,24702,1.0000
13963,1000,630,0,29544.4316,105.2564,0.0000,255.0000,75.9003,274219,1.0000
13964,640,480,0,4641.8032,110.7642,0.0000,255.0000,46.2390,111542,1.0000
13965,298,475,0,1795.9626,192.6048,0.0000,255.0000,23.3625,20499,1.0000
13966,759,422,0,17626.1406,184.4439,0.0000,255.0000,59.9147,96344,1.0000
13967,800,600,0,20797.9590,108.2630,0.0000,255.0000,57.6196,772627,1.0000
13968,1024,683,0,11837.6211,100.0910,0.0000,255.0000,81.5872,498367,1.0000
13969,821,504,0,16226.0830,160.5813,0.0000,255.0000,53.4036,206303,1.0000
13970,600,400,0,6018.1934,77.7461,0.0000,255.0000,67.5469,92943,1.0000
13971,4616,3096,0,1600.6177,83.6454,0.0000,255.0000,50.4498,719384,1.0000
13972,450,300,0,3094.1506,186.6276,0.0000,255.0000,30.8377,42345,1.0000
13973,1200,799,0,32371.0781,121.5145,0.0000,255.0000,77.1833,296212,1.0000
13974,3264,2448,0,15866.1982,152.9913,0.0000,255.0000,77.3389,2392789,1.0000
13975,735,400,0,15824.8574,179.7528,0.0000,255.0000,83.7319,103009,1.0000
13976,800,500,0,6443.2344,102.2359,0.0000,255.0000,65.8767,53660,1.0000
13977,650,438,0,8488.3066,183.1169,0.0000,255.0000,74.4145,72885,1.0000
13978,350,200,0,5270.7578,126.5746,0.0000,255.0000,58.9004,26293,1.0000
13979,1600,897,0,6120.6592,232.2785,0.0000,255.0000,50.2652,146889,1.0000
13980,670,447,0,6346.7368,147.0043,0.0000,255.0000,68.2600,82134,1.0000
13981,600,424,0,5218.3003,96.5166,0.0000,255.0000,66.2508,73921,1.0000
13982,1300,755,0,8156.8989,162.4829,0.0000,255.0000,44.4444,206343,1.0000
13983,600,450,0,3168.7349,81.5308,0.0000,255.0000,45.9004,67131,1.0000
13984,1068,601,0,10395.8584,138.2871,0.0000,255.0000,59.8554,167435,1.0000
13985,800,533,0,2805.7136,48.8284,0.0000,255.0000,43.6543,92007,1.0000
13986,564,330,0,8807.9697,157.9781,0.0000,255.0000,78.7299,65358,1.0000
13987,500,500,0,10146.6807,144.5621,0.0000,255.0000,61.9631,77491,1.0000
13988,300,448,0,1282.5029,95.9104,0.0000,255.0000,71.2474,18741,1.0000
13989,1004,255,0,6571.3945,219.0703,0.0000,255.0000,52.8810,109121,1.0000
13990,594,396,0,5570.6738,63.2327,0.0000,255.0000,63.8889,98531,1.0000
13991,700,466,0,5270.2280,154.6979,0.0000,255.0000,59.5078,90956,1.0000
13992,448,268,0,3581.6799,143.5179,0.0000,255.0000,64.8335,21519,1.0000
13993,554,371,0,1703.8099,95.5490,0.0000,255.0000,74.3220,32019,1.0000
13994,228,269,0,1889.9037,75.8442,0.0000,255.0000,70.1881,23754,1.0000
13995,3510,4964,0,31122.0957,121.6783,0.0000,255.0000,88.6112,4369808,1.0000
13996,3072,2304,0,4768.9624,111.0306,0.0000,255.0000,71.6696,1561254,1.0000
13997,644,320,0,2548.2598,122.3639,0.0000,255.0000,57.5772,74181,1.0000
13998,600,600,0,5749.4673,124.5655,0.0000,255.0000,71.7130,86708,1.0000
13999,870,410,0,10215.6455,101.7457,0.0000,255.0000,86.2257,79996,1.0000
14000,1024,643,0,1308.1223,70.7113,0.0000,255.0000,65.1386,74601,1.0000
14001,1200,675,0,5115.1079,147.5934,0.0000,255.0000,57.7810,175739,1.0000
14002,800,800,0,6724.4072,226.9814,0.0000,255.0000,48.6304,101855,1.0000
14003,800,533,0,21580.4863,145.0035,0.0000,255.0000,70.5476,115219,1.0000
14005,300,250,0,7884.8228,198.6950,0.0000,255.0000,70.4881,79865,1.0000
14006,600,300,0,3283.2463,141.1821,0.0000,255.0000,67.6356,27404,1.0000
14007,600,450,0,5936.5371,108.6998,0.0000,255.0000,51.6688,75436,1.0000
14008,640,320,0,3877.3931,68.8065,0.0000,255.0000,81.6662,190630,1.0000
14009,700,457,0,7075.2607,137.8923,0.0000,255.0000,73.6336,85857,1.0000
14010,700,400,0,11918.6514,113.8633,0.0000,255.0000,75.1178,315401,1.0000
14011,2272,1704,0,5801.8672,76.6121,0.0000,255.0000,77.1723,1222509,1.0000
14012,4256,2832,0,3309.0801,157.7115,0.0000,255.0000,55.9076,989805,1.0000
14013,1171,1500,0,3706.4641,125.0928,0.0000,255.0000,47.8650,337259,1.0000
14014,690,395,0,14998.5732,166.3712,0.0000,255.0000,71.0548,100313,1.0000
14015,800,445,0,12514.3760,114.7379,0.0000,255.0000,63.6595,50978,1.0000
14016,144,109,0,996.2220,100.4286,0.0000,255.0000,84.4293,48184,1.0000
14017,678,391,0,6659.2300,118.0270,0.0000,255.0000,71.1760,93755,1.0000
14018,660,440,0,5637.9443,38.8010,0.0000,255.0000,41.3109,77276,1.0000
14019,1300,957,0,4314.5386,148.9736,0.0000,255.0000,82.9524,168664,1.0000
14020,1600,960,0,9738.7939,114.7838,0.0000,255.0000,75.1667,605962,1.0000
14021,800,798,0,5583.9536,177.0739,0.0000,255.0000,79.8708,112810,1.0000
14022,989,519,0,5604.9463,111.4988,0.0000,255.0000,78.7980,80575,1.0000
14023,641,430,0,15474.3525,140.0422,0.0000,255.0000,73.9368,384649,1.0000
14024,580,780,0,8099.0884,93.2189,0.0000,255.0000,70.6946,143285,1.0000
14025,220,147,0,2078.2778,102.7091,0.0000,255.0000,60.5752,10667,1.0000
14026,1000,711,0,12104.6611,123.9781,0.0000,255.0000,83.4730,173424,1.0000
14027,1903,500,0,975.5475,187.9258,0.0000,255.0000,44.9027,188252,1.0000
14028,594,396,0,6717.9702,108.6387,0.0000,255.0000,79.5820,57897,1.0000
14029,620,350,0,2560.9033,192.7350,0.0000,255.0000,55.3801,87180,1.0000
14030,1366,600,0,8225.3037,172.4505,0.0000,255.0000,62.7032,215800,1.0000
14031,640,300,0,2069.5339,159.5751,0.0000,255.0000,69.0854,45348,1.0000
14032,800,661,0,2258.6340,136.4324,0.0000,255.0000,38.7203,91985,1.0000
14033,637,416,0,4147.4263,221.4151,0.0000,255.0000,42.8420,402190,1.0000
14034,480,480,0,20806.3672,153.3168,0.0000,255.0000,77.4137,88077,1.0000
14035,640,425,0,26574.1621,121.6998,0.0000,255.0000,57.8278,125927,1.0000
14036,660,338,0,4311.6592,148.1572,0.0000,255.0000,45.2174,45330,1.0000
14037,1024,576,0,11533.4707,153.3525,0.0000,255.0000,73.7195,121550,1.0000
14038,960,540,0,1928.3094,131.1484,0.0000,255.0000,52.9624,85063,1.0000
14039,236,458,0,4092.9094,74.1264,0.0000,255.0000,55.1305,23365,1.0000
14040,750,350,0,20976.9023,138.1751,0.0000,255.0000,94.8773,179261,1.0000
14041,236,177,0,8600.5820,94.9544,0.0000,255.0000,60.0615,19270,1.0000
14042,744,488,0,15225.6953,48.2386,0.0000,253.0000,60.3788,219021,1.0000
14043,976,549,0,4030.2532,90.8633,0.0000,255.0000,46.8902,115348,1.0000
14044,1152,768,0,14152.8555,157.8846,0.0000,255.0000,65.0255,322601,1.0000
14045,1024,370,0,3754.2935,140.2764,0.0000,255.0000,58.9372,92376,1.0000
14046,600,450,0,8665.9424,130.6992,0.0000,255.0000,80.7273,88021,1.0000
14047,640,411,0,182.6741,233.2076,0.0000,255.0000,16.7942,78499,1.0000
14048,640,289,0,3434.1262,123.4902,0.0000,255.0000,64.8176,144799,1.0000
14049,600,938,0,7865.8135,222.1158,0.0000,255.0000,57.5976,209577,1.0000
14050,640,320,0,4416.5996,170.8883,0.0000,255.0000,52.6361,85935,1.0000
14051,600,300,0,4832.2100,128.3580,1.0000,255.0000,56.6393,107554,0.9922
14052,1498,1070,0,4014.3052,90.9889,0.0000,255.0000,51.3771,207944,1.0000
14053,800,450,0,18792.3242,150.6259,0.0000,255.0000,82.8781,363102,1.0000
14054,600,400,0,29587.8906,64.3831,0.0000,255.0000,83.5441,95503,1.0000
14055,800,405,0,5427.0195,148.3706,0.0000,255.0000,83.2749,98678,1.0000
14056,188,282,0,5520.5786,96.3000,0.0000,255.0000,96.4991,59947,1.0000
14057,1280,720,0,10955.4014,123.7949,0.0000,255.0000,82.7222,185277,1.0000
14058,450,600,0,5046.7749,133.9678,0.0000,255.0000,56.2861,116487,1.0000
14059,800,800,0,16519.8223,189.3234,0.0000,255.0000,73.9338,140362,1.0000
14060,650,431,0,11168.5967,148.8877,0.0000,255.0000,62.2958,94103,1.0000
14061,919,1390,0,70412.1719,125.1228,0.0000,255.0000,81.4801,561209,1.0000
14062,1200,670,0,13779.3887,115.1893,0.0000,255.0000,89.8535,414775,1.0000
14063,1024,682,0,12596.0391,192.7101,0.0000,255.0000,55.0660,334784,1.0000
14064,318,230,0,2893.3418,120.7731,0.0000,255.0000,64.3911,20448,1.0000
14065,650,400,0,1619.3483,146.4205,0.0000,255.0000,55.1245,55754,1.0000
14066,1247,350,0,15347.5732,64.7085,0.0000,255.0000,86.9394,84912,1.0000
14067,730,438,0,16162.0059,131.6375,0.0000,255.0000,70.2967,433528,1.0000
14068,320,417,0,3947.9180,61.2758,0.0000,255.0000,54.3881,26545,1.0000
14069,520,245,0,2609.2795,202.3898,0.0000,255.0000,58.3332,28911,1.0000
14070,300,200,0,4774.1748,127.0217,0.0000,255.0000,78.5168,23109,1.0000
14071,248,325,0,4748.8433,174.3747,34.0000,255.0000,66.8129,151876,0.7647
14072,800,778,0,16535.1328,145.7221,0.0000,255.0000,75.6457,180931,1.0000
14073,620,330,0,6740.6646,153.4938,0.0000,255.0000,64.5557,53864,1.0000
14075,630,400,0,2394.8408,107.3101,0.0000,255.0000,56.6835,36892,1.0000
14076,1104,633,0,5021.4341,147.5288,0.0000,255.0000,103.0826,208306,1.0000
14077,1198,316,0,2322.4392,105.8902,0.0000,255.0000,73.9830,40496,1.0000
14078,300,200,0,1288.8495,140.2436,0.0000,255.0000,71.4474,11968,1.0000
14079,450,600,0,10450.1270,29.2351,0.0000,255.0000,62.7912,82399,1.0000
14080,350,200,0,1487.2672,185.8614,33.0000,255.0000,52.9737,26042,0.7708
14081,650,400,0,8466.8291,100.2319,0.0000,255.0000,67.2886,58388,1.0000
14082,580,406,0,14793.0254,96.7844,0.0000,255.0000,61.6560,60966,1.0000
14083,480,320,0,2037.3643,108.3749,0.0000,255.0000,69.4658,26604,1.0000
14084,620,412,0,4465.0713,139.0408,0.0000,255.0000,66.0912,267171,1.0000
14085,1920,1200,0,22291.9219,120.7583,0.0000,255.0000,70.4830,980402,1.0000
14086,300,200,0,8203.6504,188.6729,0.0000,255.0000,62.0644,26779,1.0000
14087,480,360,0,1283.0510,144.3490,0.0000,255.0000,56.7728,20655,1.0000
14088,575,309,0,8792.8457,117.1582,0.0000,255.0000,75.9118,326080,1.0000
14089,714,1200,0,914.9306,130.9453,0.0000,255.0000,60.4249,537602,1.0000
14090,620,376,0,8339.8779,206.2060,0.0000,255.0000,59.8426,101202,1.0000
14091,564,190,0,8230.6553,183.5152,0.0000,255.0000,57.0044,84119,1.0000
14092,1024,615,0,3205.6316,96.4630,0.0000,255.0000,77.2310,353221,1.0000
14093,612,352,0,5755.4639,130.8586,0.0000,255.0000,75.5465,59173,1.0000
14094,722,680,0,5637.6440,83.5444,0.0000,255.0000,52.9051,72211,1.0000
14095,3464,2309,0,4013.2078,120.5738,0.0000,255.0000,59.9325,1264703,1.0000
14096,900,596,0,10228.2471,91.4973,0.0000,255.0000,73.4203,177351,1.0000
14097,218,250,0,17627.7930,171.7329,0.0000,255.0000,93.2740,16657,1.0000
14098,750,350,0,1410.6361,67.0540,0.0000,255.0000,37.9402,72848,1.0000
14099,640,960,0,9463.3379,143.8484,0.0000,255.0000,72.8203,591478,1.0000
14100,1076,647,0,10021.2070,230.0114,0.0000,255.0000,51.9926,514653,1.0000
14101,804,536,0,4517.3491,93.8756,0.0000,255.0000,71.7374,198199,1.0000
14102,570,407,0,657.8592,200.1932,0.0000,255.0000,49.7563,78743,1.0000
14103,770,400,0,6141.4287,155.8044,0.0000,255.0000,64.3008,117245,1.0000
14104,500,326,0,13651.8809,78.8298,0.0000,255.0000,75.1068,78211,1.0000
14105,400,224,0,15769.7119,83.5037,0.0000,255.0000,57.7306,34271,1.0000
14106,2000,3000,0,6574.7061,171.9126,0.0000,255.0000,78.4443,2928629,1.0000
14107,1024,576,0,4800.1948,164.5002,0.0000,255.0000,51.8021,101053,1.0000
14108,630,420,0,3178.0359,143.3405,0.0000,255.0000,89.6787,105643,1.0000
14109,500,375,0,6565.9761,69.8323,0.0000,255.0000,78.9634,42571,1.0000
14110,755,353,0,3437.8328,121.0481,0.0000,255.0000,66.2370,223127,1.0000
14112,700,394,0,4066.6418,164.7579,0.0000,255.0000,56.6040,52334,1.0000
14113,640,360,0,2011.7303,133.8463,0.0000,255.0000,54.8642,46777,1.0000
14114,660,530,0,19322.2168,172.5928,0.0000,255.0000,72.1278,109811,1.0000
14115,300,453,0,3539.8291,60.8085,0.0000,255.0000,70.9319,21376,1.0000
14116,622,622,0,6538.3105,203.7703,0.0000,255.0000,61.8248,400077,1.0000
14117,1200,498,0,4675.4146,79.5390,0.0000,255.0000,50.7011,143740,1.0000
14118,770,430,0,4857.8247,142.8443,0.0000,255.0000,81.4559,100879,1.0000
14119,900,530,0,6538.8545,130.2542,0.0000,255.0000,52.1588,106049,1.0000
14120,600,600,0,6049.1431,179.0360,0.0000,255.0000,46.0607,566035,1.0000
14121,3054,1372,0,7494.6938,201.9030,0.0000,255.0000,50.0257,512462,1.0000
14122,480,270,0,4566.6235,132.9926,0.0000,255.0000,72.0114,22948,1.0000
14123,1180,787,0,19432.9941,169.6339,0.0000,255.0000,73.4020,638602,1.0000
14124,1000,562,0,9554.2285,170.1415,0.0000,255.0000,67.9426,154992,1.0000
14125,576,864,0,3017.0090,129.9016,6.0000,255.0000,83.7749,350260,0.9540
14126,480,360,0,2117.3154,83.0652,0.0000,255.0000,70.1141,19024,1.0000
14127,1225,601,0,8192.7451,100.3317,0.0000,255.0000,75.9941,145645,1.0000
14128,300,375,0,3032.7297,122.4712,0.0000,255.0000,59.8646,25847,1.0000
14129,400,300,0,4287.0415,113.6592,0.0000,255.0000,76.6007,44427,1.0000
14130,600,315,0,8534.6650,153.5948,0.0000,255.0000,77.8531,50101,1.0000
14131,807,380,0,1214.2242,99.1376,0.0000,255.0000,81.8523,70240,1.0000
14132,500,271,0,11272.4219,152.6347,0.0000,255.0000,64.1575,41931,1.0000
14133,480,279,0,2608.3914,172.7749,0.0000,255.0000,57.0883,46956,1.0000
14134,1100,750,0,4744.5269,118.6068,0.0000,255.0000,42.5418,242979,1.0000
14135,3028,1932,0,10472.3086,130.4125,0.0000,255.0000,71.0032,751990,1.0000
14136,600,450,0,2974.3923,229.5944,0.0000,255.0000,39.5795,42683,1.0000
14137,1447,2341,0,4765.2554,108.2981,0.0000,241.0000,44.2262,622671,1.0000
14138,650,773,0,7814.2456,186.1815,0.0000,255.0000,46.5269,574015,1.0000
14139,324,405,0,1386.3479,224.6312,0.0000,255.0000,52.4786,23517,1.0000
14140,660,437,0,17470.8457,92.7245,0.0000,255.0000,68.4236,92482,1.0000
14141,750,750,0,5537.7495,112.2699,0.0000,255.0000,75.8112,96414,1.0000
14142,1049,699,0,5942.5977,98.4407,0.0000,255.0000,76.6938,161517,1.0000
14143,476,720,0,14741.8262,183.2721,0.0000,255.0000,70.7076,48488,1.0000
14144,678,1024,0,5357.8164,110.3410,0.0000,255.0000,65.9398,415930,1.0000
14145,560,315,0,4059.6494,100.8039,0.0000,255.0000,106.3018,141686,1.0000
14146,536,268,0,7025.7959,213.0073,0.0000,255.0000,62.4194,38616,1.0000
14147,1024,575,0,8881.2900,121.4136,0.0000,255.0000,70.6197,109137,1.0000
14148,480,360,0,1413.6931,72.0809,0.0000,255.0000,72.0148,19901,1.0000
14149,640,427,0,2733.3840,113.5446,0.0000,255.0000,63.8185,73593,1.0000
14150,800,600,0,5344.3857,164.4514,0.0000,255.0000,87.4768,139912,1.0000
14151,1167,825,0,9893.6758,118.2296,0.0000,255.0000,60.0539,384690,1.0000
14152,550,366,0,1071.3574,165.7560,0.0000,255.0000,83.2676,23937,1.0000
14153,298,300,0,8674.5732,183.2278,0.0000,255.0000,45.0541,54981,1.0000
14154,672,372,0,7307.4634,215.2380,0.0000,255.0000,56.5774,433065,1.0000
14155,720,335,0,3608.7458,168.0883,0.0000,255.0000,59.6408,16300,1.0000
14156,1300,903,0,7490.0566,198.7975,0.0000,255.0000,48.3956,172604,1.0000
14157,500,500,0,6823.0049,236.9892,0.0000,255.0000,38.7718,52652,1.0000
14158,221,147,0,712.9402,159.8169,0.0000,255.0000,53.9672,8208,1.0000
14159,600,400,0,7222.8481,54.9362,0.0000,255.0000,63.2890,58054,1.0000
14160,580,435,0,10189.1494,105.3877,0.0000,255.0000,65.8687,125570,1.0000
14161,759,422,0,17405.7031,122.9171,0.0000,255.0000,65.2847,89405,1.0000
14162,680,900,0,6728.4570,182.2665,0.0000,255.0000,63.6855,231753,1.0000
14163,929,622,0,27937.5195,128.7280,0.0000,255.0000,75.5456,1003981,1.0000
14164,1024,768,0,5288.6484,232.8638,0.0000,255.0000,26.3287,154148,1.0000
14165,340,160,0,11328.8350,79.2700,0.0000,255.0000,67.7448,35263,1.0000
14166,755,353,0,3985.4421,46.0900,0.0000,255.0000,65.4639,164852,1.0000
14167,652,400,0,7046.5229,181.2814,0.0000,255.0000,66.7945,241450,1.0000
14168,4660,3097,0,19121.1836,160.9343,0.0000,255.0000,62.1507,7440023,1.0000
14169,355,355,0,10943.3428,162.5211,0.0000,255.0000,86.2959,36348,1.0000
14170,670,377,0,10915.0986,117.5080,0.0000,255.0000,80.7625,84195,1.0000
14171,900,1511,0,2076.9380,146.5472,0.0000,255.0000,46.5733,188618,1.0000
14172,600,600,0,2598.1479,147.9323,0.0000,255.0000,39.9575,107177,1.0000
14173,621,414,0,2005.1343,147.8333,0.0000,255.0000,51.1516,40331,1.0000
14174,620,356,0,4180.7427,158.6886,0.0000,255.0000,70.7413,62902,1.0000
14175,1024,685,0,3978.2378,148.5282,0.0000,255.0000,82.3928,157399,1.0000
14176,220,293,0,6679.7085,118.0032,0.0000,255.0000,57.4379,23832,1.0000
14177,728,546,0,15707.1475,160.4898,0.0000,255.0000,64.7396,100110,1.0000
14178,700,467,0,5186.5137,86.0410,0.0000,255.0000,78.1718,143766,1.0000
14179,1024,632,0,11416.9033,135.9678,0.0000,255.0000,61.8212,493558,1.0000
14180,700,400,0,6719.3965,155.0528,0.0000,255.0000,55.5890,272365,1.0000
14181,1024,681,0,2350.3242,161.6626,0.0000,255.0000,60.6687,144544,1.0000
14182,1280,720,0,11189.6162,164.0820,0.0000,255.0000,80.8073,170009,1.0000
14183,350,200,0,7950.0552,167.0406,0.0000,255.0000,80.9979,115071,1.0000
14184,1024,507,0,7671.7939,148.1458,0.0000,255.0000,75.4547,115736,1.0000
14185,300,320,0,3935.0154,67.1667,0.0000,255.0000,83.9480,128423,1.0000
14186,1000,630,0,8496.0986,108.2659,0.0000,255.0000,55.1380,95549,1.0000
14187,1500,1120,0,10780.6543,115.6082,0.0000,255.0000,63.7763,324654,1.0000
14188,649,433,0,1914.8296,122.9940,0.0000,255.0000,68.4515,79073,1.0000
14189,678,381,0,4400.6250,184.4337,0.0000,255.0000,68.9290,49950,1.0000
14191,420,236,0,3428.9451,45.2088,0.0000,255.0000,56.3079,143807,1.0000
14192,1080,605,0,20408.9336,64.4436,0.0000,255.0000,91.0657,167518,1.0000
14193,1800,1200,0,17338.5957,136.7253,0.0000,255.0000,60.4784,2583069,1.0000
14194,1000,1000,0,6193.1162,218.0611,0.0000,255.0000,56.8107,131244,1.0000
14195,670,893,0,2336.0359,192.9987,0.0000,255.0000,73.9334,102670,1.0000
14196,612,406,0,1089.5293,134.5611,0.0000,255.0000,49.2069,18904,1.0000
14197,1200,871,0,5153.6348,131.8426,0.0000,255.0000,45.5273,336836,1.0000
14198,440,330,0,5496.4551,56.0970,0.0000,255.0000,65.7808,24390,1.0000
14199,600,595,0,264.0886,74.2293,0.0000,255.0000,53.8173,39669,1.0000
14200,1000,523,0,13031.4160,135.6452,0.0000,255.0000,69.2177,192082,1.0000
14201,640,418,0,2481.4521,138.3015,0.0000,255.0000,56.2956,42743,1.0000
14202,620,445,0,10034.5664,172.6571,0.0000,255.0000,59.9617,168108,1.0000
14203,1100,825,0,1709.3441,144.2612,0.0000,255.0000,46.9470,709167,1.0000
14204,1300,866,0,7825.2612,126.3765,0.0000,255.0000,60.5748,216038,1.0000
14205,1024,768,0,24421.5312,89.4384,0.0000,255.0000,87.2509,234113,1.0000
14206,800,532,0,11502.4746,103.5682,0.0000,255.0000,89.9134,117474,1.0000
14207,400,297,0,8446.0088,130.8504,0.0000,255.0000,101.0318,50654,1.0000
14208,600,400,0,8779.8037,112.5152,0.0000,255.0000,61.7319,90215,1.0000
14209,585,390,0,1791.4285,204.1906,0.0000,255.0000,52.2399,58074,1.0000
14210,960,720,0,20946.4688,189.0659,0.0000,255.0000,66.0360,123499,1.0000
14211,1920,1200,0,25591.4082,190.9454,0.0000,255.0000,78.0223,217949,1.0000
14212,850,995,0,10453.7832,189.8027,0.0000,255.0000,68.8589,155746,1.0000
14213,400,328,0,2797.8315,92.2756,0.0000,255.0000,55.8707,111290,1.0000
14214,610,603,0,10508.2510,80.7004,0.0000,255.0000,71.8332,105044,1.0000
14215,1152,576,0,3905.4456,53.1629,0.0000,255.0000,64.9408,104587,1.0000
14216,720,540,0,12477.0547,161.8845,0.0000,255.0000,82.4113,99036,1.0000
